student_id,avg_grade,grade_std,avg_ai_prob,max_ai_prob,avg_similarity,avg_drift,max_drift,avg_delay,avg_composite_risk,max_composite_risk,submission_count,risk_tier
S0091,65.0086332165747,4.552242896189594,0.08809719437167662,0.2472233170266712,0.21752458639297115,1.1136991726171828,1.980989113244775,8.05,0.2747445328587304,0.44539702519567004,60,Medium
S0092,63.64940289849336,5.087013250441845,0.050755948363312875,0.1866583543162684,0.1955220473642639,0.10869420381183215,0.5592120887547647,9.833333333333334,0.13558402436432043,0.2874396565797466,60,Low
S0093,75.00723415661713,4.853551517490693,0.06751070067865647,0.297948208153462,0.1883300734028903,1.0050251448074057,1.992852330019771,2.1,0.22457422830114143,0.39718825288660914,60,Medium
S0094,64.9905583765484,5.4379728631066975,0.14224155445336642,0.4113177330499882,0.28739091774942155,0.6022305506867891,1.9762388942949354,12.6,0.27374522652326605,0.5208557271680568,60,Medium
S0095,72.14942724709904,6.171243124765105,0.2006408720375684,0.4097477694382382,0.3405801654826048,0.6865937217931799,1.908068746590747,12.683333333333334,0.32567283402737773,0.5670823619648282,60,Medium
S0096,82.5241973952115,5.518206339876821,0.08946915729935691,0.3736667246446102,0.22006500924012773,1.103489933419327,1.965948031688895,2.283333333333333,0.25557838342212197,0.4349401102126997,60,Medium
S0097,90.12978022365026,5.103839658729774,0.10560521632132837,0.4425166940627679,0.2398407903148217,0.3057418378104988,1.3649682368983211,12.65,0.20704738386531876,0.39904540523630966,60,Medium
S0098,55.87416065813635,4.8599008087219255,0.11878754265666071,0.3322772443950947,0.2504325523803104,0.14759480368914138,0.704629945684302,6.383333333333334,0.17305521181877268,0.3127920245017792,60,Low
S0099,72.56364463125449,6.998428602028294,0.1806214102411225,0.3987714607003501,0.3343001703239024,0.7909567761717412,1.9947733269276497,5.9,0.30328240192991124,0.4982034900200483,60,Medium
S0100,59.2270586229981,5.717144702150805,0.10426171334567141,0.3841464688967929,0.24731785714684545,0.5307704276140744,1.9961783698062,4.533333333333333,0.20830098030094488,0.4514421503680833,60,Medium
S0101,67.66771607064332,5.794049895181442,0.06554381492937415,0.3375201279925787,0.18919769564729133,0.8053305327457052,1.9082777777625148,16.583333333333332,0.25076736819406253,0.42952806686574996,60,Medium
S0102,56.649878118576325,4.830764410394159,0.11038442396389504,0.2987836471853964,0.23954935546098718,1.0130319017184073,1.9754083325761154,19.5,0.3222469453866413,0.5676235797288808,60,Medium
S0103,65.44716658765977,5.391774831601798,0.1432245466416616,0.5482483548377827,0.3024410223064696,0.16183963236841017,0.7524787974287781,3.433333333333333,0.19317435285800205,0.3947817380610731,60,Low
S0104,61.84857815763537,4.1997545130549,0.16304125268567696,0.4312703476681619,0.3201002605339532,0.6738773940549119,1.751887788342318,13.15,0.3038508589578389,0.524593047613837,60,Medium
S0105,63.99254844590574,5.674543286551002,0.14091259441716789,0.4084243415642478,0.2769695773166593,0.18042492173880242,1.1263525578912392,7.816666666666666,0.2008587084007609,0.4237601281748397,60,Medium
S0106,50.52799525175057,6.272105245835718,0.19721900402030396,0.4957597877219464,0.32503006664040346,0.8573264426249777,1.9853474282575072,20.333333333333332,0.3696729086374239,0.7350848594555148,60,Medium
S0107,64.96234745418944,5.600008797412283,0.06132759197588437,0.2162638905615448,0.18879355160365544,0.553720247592862,1.8461064972032601,12.933333333333334,0.2039179296126616,0.38577439337039876,60,Medium
S0108,73.47011078298743,4.6836755006066895,0.09087787613024424,0.3827189976635262,0.23736937266799538,0.8744354634303112,1.9178545993632121,10.516666666666667,0.2622809454867542,0.4506853057290893,60,Medium
S0109,49.84198717315839,5.295945661433179,0.2747279636856937,0.6429190094502109,0.4199720365650746,0.1637206682015992,0.8452452999199984,14.116666666666667,0.3230333431081881,0.5353617367799544,60,Medium
S0110,74.98170977549741,4.679061608430001,0.05386768464527346,0.2269400706371702,0.18514550477469272,0.657949490412802,1.7499525240789435,4.933333333333334,0.18369818474797162,0.33768324031539354,60,Low
S0111,55.26919376490882,4.911550927461292,0.1338181658421474,0.3357601790284135,0.268057427980884,0.8287094280608434,1.9060040495261399,17.883333333333333,0.3122147852172799,0.510594837053333,60,Medium
S0112,79.51991842500352,5.085418334659668,0.15258200911844427,0.3564384507741047,0.249581384496314,0.8214404800959727,1.956139495929027,16.083333333333332,0.30619978958056693,0.4782312464624495,60,Medium
S0113,76.19301809504091,5.7279026210433255,0.17853510652564933,0.4735319026995103,0.3305390325996822,0.4463636329564701,1.785183916192419,14.866666666666667,0.29249050719502345,0.5569126194651354,60,Medium
S0114,53.27440071980868,5.464563460035472,0.1561553682429707,0.4677023764902566,0.2847114315694748,0.16820114474721024,0.755830330841678,4.65,0.19621833897310859,0.38385426768822517,60,Low
S0115,40.762000417745185,4.0800056526953075,0.03698818950143247,0.2342550510554054,0.1468206741472443,1.0119226224163516,1.9809695485972185,19.766666666666666,0.2629850897155394,0.42690680301631373,60,Medium
S0116,70.90457990922339,5.230435120305295,0.0748404258390488,0.2548315234973195,0.2071244685997617,0.7798745429223356,1.9379221254313905,8.3,0.22628392142944218,0.41414380133689366,60,Medium
S0117,47.76228985262681,4.881984593103922,0.09593082916129893,0.3083250844505942,0.22243675051092598,0.2207567828131598,1.0042584975785178,18.516666666666666,0.20956497042551497,0.35636286138415885,60,Medium
S0118,47.90014607677581,5.351023833147234,0.12409075812205425,0.3613042904011967,0.28790081966787767,0.39729473203048626,1.6285118665548994,18.15,0.2625599924645315,0.5196987878576712,60,Medium
S0119,61.24721398880726,4.9027254881180475,0.0906944372619505,0.3275497942997322,0.20082526698376837,0.8506929934137379,1.9156344957764246,10.883333333333333,0.24880647687682422,0.5239909986977317,60,Medium
S0120,74.04859498444452,4.7643537950446735,0.0903301878661719,0.388081556518578,0.20085057562377218,0.5363383819241765,1.6177338647448223,21.7,0.2513549542939883,0.5129270297721233,60,Medium
S0121,74.07371374680038,5.623849078091171,0.34635045814908116,0.6722726279172323,0.4985318569396304,0.24460536065860194,1.3994326897909133,14.616666666666667,0.38976121544657666,0.6433223008263134,60,Medium
S0122,82.1740893065382,5.5185707657303285,0.08921161487590455,0.2570134448799482,0.2088144529066298,0.2778024430116405,1.0975853368833137,15.5,0.1978184438110586,0.3253389584846413,60,Low
S0123,55.5495711181537,4.7981094619117055,0.10271542214590498,0.3197833712709793,0.26392485951909306,0.532364408625217,1.9970712600717773,13.4,0.24435705752635375,0.47803954261266945,60,Medium
S0124,54.893506503534915,6.07561675310456,0.054407537351003475,0.1944611144311754,0.17021769167546114,0.1316811564693037,0.5575311578639974,4.933333333333334,0.11485159365754734,0.21895925943757855,60,Low
S0125,81.61820406548159,5.936520138908858,0.18118738698657996,0.431478539905706,0.3404492840784588,0.1580455075314791,0.5584054703935286,7.7,0.23388553011322094,0.3889071162196883,60,Medium
S0126,64.64215773058298,6.501801706881012,0.049299847111203034,0.274096237856121,0.1742456667315387,0.9174461522919544,1.9762034194850382,17.133333333333333,0.2552136808426894,0.42891787059881414,60,Medium
S0127,66.90627413699059,4.792558530941431,0.11967086102854167,0.3271328278846191,0.2625949323645545,0.08921660241281695,0.37736251584579505,5.933333333333334,0.1686812747605887,0.26074709376864896,60,Low
S0128,64.16881597598473,5.407993273089415,0.09045662189801261,0.2370632690318261,0.21578573255542963,0.5269038797565966,1.4695383051697428,20.15,0.249092162390508,0.3882070942453534,60,Medium
S0129,66.23069574895871,4.322652409237456,0.06211510075026441,0.2784381074008866,0.21758786471072306,0.4633371766744103,1.5820115658710105,14.95,0.21015239859065168,0.3590461957509805,60,Medium
S0130,65.08223318139046,4.817288852150286,0.10429775151139507,0.2954695874651262,0.26081851602162914,0.9794074239632903,1.9575134556685394,22.85,0.3353286487866184,0.5476102916405825,60,Medium
S0131,53.957304600676245,5.04796738859326,0.0747594717939139,0.3384501658593141,0.23415106451033846,0.1978969954665209,1.0541386458535067,14.333333333333334,0.18569198030377945,0.3300618364986889,60,Low
S0132,65.88208744114097,6.373910930013748,0.3007759048588473,0.6304370260468336,0.43620881905903464,0.6218582516178915,1.8981580189761749,15.533333333333333,0.4007997183823557,0.697522665452895,60,High
S0133,69.84967397721526,5.008748171715482,0.2014379692382614,0.4898771820587189,0.34488753188032956,0.1809485045129922,0.6424303609653466,9.133333333333333,0.2520692762619885,0.40636577944529784,60,Medium
S0134,54.0933434776897,4.574030874394266,0.16079136276000808,0.4258500708588639,0.30493904355094265,0.2201148772739559,0.7857017952126498,16.166666666666668,0.2538468843831091,0.3946317261416698,60,Medium
S0135,66.57514982854504,5.201960511251415,0.06424782559953558,0.2408798457944604,0.18585657237401124,0.13255057166139375,0.7390030910508653,14.366666666666667,0.15834990220487682,0.28645975573897403,60,Low
S0136,75.19955283464351,4.667477709045645,0.2159862169264614,0.496555399860669,0.37373219088936643,0.07846567121587998,0.3259179825662454,6.75,0.24668098340839809,0.3839887985340117,60,Medium
S0137,64.30876809028229,5.3775384935390935,0.0712935691984172,0.3356056636799934,0.16767569185542305,0.9496784244641175,1.9585612841240003,10.166666666666666,0.2394779875643489,0.4229736158826163,60,Medium
S0138,54.90731260120995,5.5819590572134175,0.19915667369940096,0.5060455986487061,0.3382074140399414,0.35066822131853725,1.0556249682197327,12.633333333333333,0.2828601881893166,0.4735235583243098,60,Medium
S0139,58.17646757295289,5.102536584790301,0.211591702306214,0.5296475063756647,0.3314215876673181,0.06685242114668874,0.20085136079297106,5.983333333333333,0.22603915739558655,0.3802322284860128,60,Medium
S0140,57.54242016045588,5.051539360336885,0.11944881200887832,0.370494722451627,0.24743856127743044,0.4029075741135779,1.8702940201763782,1.9166666666666667,0.19004192915094734,0.34117506167729655,60,Low
S0141,60.00137302163076,4.887567290919578,0.09699754763650063,0.4280349586823388,0.22962387465678785,0.6555283053468987,1.7983043128466263,9.833333333333334,0.2328325939279049,0.48054153876302397,60,Medium
S0142,65.50743442594376,5.30967741738551,0.03632818753743174,0.248626011045766,0.1440147281564554,0.849552526858923,1.9807556927166678,7.466666666666667,0.1953047868473036,0.33618731821055303,60,Low
S0143,70.18172700128339,5.421681013830915,0.1282884321241369,0.4287804515506305,0.2996720352946587,0.1053388251735883,0.5528336901456312,12.9,0.21198834399196959,0.36664762008533436,60,Medium
S0144,61.38805443430345,5.319660791297855,0.2075901284260194,0.410632703053121,0.3336312135834966,0.710204676134184,1.982936986778946,11.65,0.3252349997996156,0.5806322176032321,60,Medium
