submission_id,grade
SUB000590,55.12736235067403
SUB000591,59.6307733900267
SUB000592,62.37534421157261
SUB000593,66.74847390619186
SUB000594,62.313913581706935
SUB000595,59.33860322656444
SUB000596,57.64798298641489
SUB000597,52.0856835155361
SUB000598,62.13006262461012
SUB000599,62.84852405309607
SUB000600,81.35137835156284
SUB000601,82.5857097459625
SUB000602,65.07449384970357
SUB000603,73.45251213739344
SUB000604,78.36892172785026
SUB000605,80.709639595174
SUB000606,79.67773474291424
SUB000607,94.44612656663597
SUB000608,81.9417543068037
SUB000609,81.28344752576407
SUB000610,72.94355774365067
SUB000611,92.03117908509563
SUB000612,79.00479282120743
SUB000613,82.81798467966078
SUB000614,88.25374102636825
SUB000615,78.09247960068915
SUB000616,82.05204288259822
SUB000617,79.42086461091982
SUB000618,85.9389317168465
SUB000619,85.97886189872851
SUB000620,87.28124999332127
SUB000621,80.39934247121089
SUB000622,92.14299344439296
SUB000623,89.17626112567932
SUB000624,79.75835441384879
SUB000625,85.57953252845383
SUB000626,86.09913044034182
SUB000627,87.99821079048986
SUB000628,80.79108782161317
SUB000629,81.19159842760583
SUB000630,74.55453839074846
SUB000631,80.51296366312323
SUB000632,81.39806101297351
SUB000633,81.41597212265326
SUB000634,83.5634455002471
SUB000635,82.46516536203941
SUB000636,79.26202065069326
SUB000637,81.29217212174035
SUB000638,74.47528581584025
SUB000639,83.57958308357628
SUB000640,82.97755536181535
SUB000641,89.76659190327133
SUB000642,78.33675775876793
SUB000643,81.74667517022905
SUB000644,79.2465141984927
SUB000645,80.97552545152358
SUB000646,75.8251632669098
SUB000647,76.65156451053396
SUB000648,82.57003988222722
SUB000649,79.90532747868902
SUB000650,87.67226693249494
SUB000651,75.82308702229193
SUB000652,84.9698374293321
SUB000653,87.30942610128669
SUB000654,78.52972631739907
SUB000655,86.87722625439598
SUB000656,73.65732685002254
SUB000657,88.30431245623541
SUB000658,77.28325088332804
SUB000659,90.06043773075774
SUB000660,52.40286753779747
SUB000661,60.29549346663428
SUB000662,57.35482911128358
SUB000663,64.83083830259439
SUB000664,64.24027679159596
SUB000665,58.60450151222923
SUB000666,57.93652784153591
SUB000667,66.62887320808379
SUB000668,58.944248875360906
SUB000669,58.92604458454734
SUB000670,54.05825021089749
SUB000671,66.42246756718393
SUB000672,54.32769507070182
SUB000673,59.93026409717841
SUB000674,56.419532258742144
SUB000675,51.303062934284064
SUB000676,56.851645833151906
SUB000677,49.75964690712238
SUB000678,69.47506991858154
SUB000679,61.78880054551049
SUB000680,55.77285964385326
SUB000681,64.08776358300089
SUB000682,50.28923393293382
SUB000683,60.31102965247281
SUB000684,66.39461083408499
SUB000685,66.77787002673787
SUB000686,59.019912216988985
SUB000687,71.41919932194992
SUB000688,46.14407444734736
SUB000689,59.250019718433514
SUB000690,55.49302025152391
SUB000691,53.59411491836143
SUB000692,58.2994116752152
SUB000693,61.24272631949467
SUB000694,52.56733035687975
SUB000695,55.94412707864977
SUB000696,57.51900730510337
SUB000697,61.7490865393918
SUB000698,64.74013586005083
SUB000699,59.50191718683403
SUB000700,71.7464895009125
SUB000701,62.198323989621194
SUB000702,51.87497615709382
SUB000703,65.69382972522091
SUB000704,61.436612316363956
SUB000705,71.41139196228362
SUB000706,54.71897287530804
SUB000707,61.92981626710998
SUB000708,62.07014770276542
SUB000709,68.56189083967973
SUB000710,63.022492214864904
SUB000711,63.6577840250594
SUB000712,58.68419164959893
SUB000713,58.30704293637349
SUB000714,52.92295456321668
SUB000715,60.29953423867231
SUB000716,63.20109237509003
SUB000717,57.13512504152154
SUB000718,55.88652098959603
SUB000719,62.34154351752061
SUB000720,76.34901438592797
SUB000721,82.25859899483814
SUB000722,75.72495505617255
SUB000723,77.6930666727803
SUB000724,80.33240900885487
SUB000725,86.54189810397787
SUB000726,83.02205310669649
SUB000727,78.07104129905512
SUB000728,73.58568901638559
SUB000729,83.4155491910062
SUB000730,82.88215702641345
SUB000731,81.17938863487905
SUB000732,76.2651465928116
SUB000733,76.36322221857715
SUB000734,77.0185367260507
SUB000735,70.20958732960608
SUB000736,70.52881980392007
SUB000737,75.81154118156675
SUB000738,84.60850155802963
SUB000739,70.75629074166686
SUB000740,78.1770151228235
SUB000741,82.02314550037666
SUB000742,69.41533181441463
SUB000743,86.49376532756416
SUB000744,76.63311456958245
SUB000745,76.20452893461929
SUB000746,88.17641214279642
SUB000747,79.78363052840103
SUB000748,73.83497062259724
SUB000749,82.03473208594237
SUB000750,70.90107974643706
SUB000751,81.2637046387304
SUB000752,78.56244532012808
SUB000753,84.78136154251537
SUB000754,86.2293945081038
SUB000755,85.2644844807751
SUB000756,81.55968278455134
SUB000757,71.04936252151684
SUB000758,80.7498799961988
SUB000759,78.16493391795454
SUB000760,80.4448043591482
SUB000761,78.02303972266316
SUB000762,68.59860720794174
SUB000763,75.04712033535274
SUB000764,77.06437910270114
SUB000765,69.34376310643302
SUB000766,77.03761528900758
SUB000767,71.53550181294827
SUB000768,81.55849292444877
SUB000769,81.7098083363644
SUB000770,80.50459731960561
SUB000771,70.38543701727828
SUB000772,79.78217661526963
SUB000773,74.81112518524553
SUB000774,75.37653810936033
SUB000775,66.15480945552702
SUB000776,75.20472999117796
SUB000777,83.61987029227441
SUB000778,84.42914261731897
SUB000779,79.68175662073777
SUB000780,70.70275557212685
SUB000781,66.41122967451253
SUB000782,73.19032550676816
SUB000783,81.43794687953283
SUB000784,67.45587785449285
SUB000785,67.0049210960034
SUB000786,67.64453125037393
SUB000787,67.97238551477784
SUB000788,70.21397726623242
SUB000789,70.73832236623241
SUB000790,72.3506742041025
SUB000791,74.18384111649426
SUB000792,65.66768943140382
SUB000793,71.49603013717395
SUB000794,71.31864047001751
SUB000795,70.17941183914242
SUB000796,66.43408520078242
SUB000797,78.86520645268969
SUB000798,72.0521353707617
SUB000799,71.10867891187789
SUB000800,76.15494242598754
SUB000801,59.67402350789346
SUB000802,77.27768892491761
SUB000803,76.79510187142343
SUB000804,79.09160567051767
SUB000805,77.2591705751307
SUB000806,75.8845785879096
SUB000807,67.73938317603864
SUB000808,71.80917503553806
SUB000809,70.59291915777523
SUB000810,67.51146985017364
SUB000811,62.73695714745841
SUB000812,66.7318610030884
SUB000813,76.49276511398861
SUB000814,72.7208159373879
SUB000815,71.17298271489801
SUB000816,75.40395680135474
SUB000817,69.48915091794031
SUB000818,68.17893438042363
SUB000819,74.83192353203141
SUB000820,71.766072448112
SUB000821,69.87889671241125
SUB000822,70.23466470103143
SUB000823,68.55170949240681
SUB000824,79.83002443874494
SUB000825,69.91581242980753
SUB000826,78.35726375260963
SUB000827,66.95264061026552
SUB000828,67.42987035450665
SUB000829,79.50140073130248
SUB000830,67.10365786131302
SUB000831,69.3136258013569
SUB000832,76.52221220940575
SUB000833,74.77374814973992
SUB000834,67.26600360474283
SUB000835,70.94379180474212
SUB000836,68.009784136121
SUB000837,65.2755852760993
SUB000838,71.97486272402213
SUB000839,70.98350882819456
SUB000840,65.33385707546906
SUB000841,75.69664769417123
SUB000842,63.03761644804178
SUB000843,79.86564241371863
SUB000844,70.45317003156747
SUB000845,74.02378069716691
SUB000846,77.5199545514168
SUB000847,72.27348973481546
SUB000848,73.10807758079423
SUB000849,69.4044905042545
SUB000850,82.60959153274712
SUB000851,77.25137760351139
SUB000852,73.11880937187007
SUB000853,75.57986143634342
SUB000854,67.79496985605387
SUB000855,73.06655570526637
SUB000856,75.05355126569981
SUB000857,68.57652145734794
SUB000858,72.60123766314013
SUB000859,67.56287627621685
SUB000860,69.75288332521905
SUB000861,65.93824117849508
SUB000862,78.87119789195248
SUB000863,70.89907058100422
SUB000864,71.89671374067571
SUB000865,70.71872258946968
SUB000866,82.6238866107789
SUB000867,73.83380922822431
SUB000868,72.55173609420672
SUB000869,71.30277394522712
SUB000870,71.0206694737629
SUB000871,64.43548590341416
SUB000872,72.5059390857251
SUB000873,73.76341231273933
SUB000874,76.3432838772899
SUB000875,74.42336558217312
SUB000876,66.24897391615696
SUB000877,72.91761602672514
SUB000878,73.10558028935333
SUB000879,76.30106823519175
SUB000880,74.36208900636478
SUB000881,76.01410476871973
SUB000882,60.32045433601359
SUB000883,73.0981158994395
SUB000884,78.37651767510391
SUB000885,65.2232711103996
SUB000886,75.38282292193102
SUB000887,70.39105453179783
SUB000888,66.110013829014
SUB000889,75.01723775263237
SUB000890,81.2695488296677
SUB000891,68.7155567104932
SUB000892,75.62077735242866
SUB000893,68.95655919721752
SUB000894,75.59758965631967
SUB000895,71.07197099541135
SUB000896,73.39686001547109
SUB000897,63.427482249993275
SUB000898,74.07152862592812
SUB000899,63.115614740073646
SUB000900,72.8694565433986
SUB000901,69.98177796018665
SUB000902,67.36042745596293
SUB000903,67.32895676740917
SUB000904,76.58180922653752
SUB000905,70.35607753452382
SUB000906,69.19082652913185
SUB000907,68.90426452558862
SUB000908,80.92314714580954
SUB000909,80.32959286642344
SUB000910,80.320259730915
SUB000911,74.12786057246998
SUB000912,77.42825031167717
SUB000913,79.68432745099776
SUB000914,71.08210910431117
SUB000915,72.37203951076607
SUB000916,79.77818607319733
SUB000917,66.05333499711256
SUB000918,74.06809138547442
SUB000919,65.34079154622945
SUB000920,71.93905166918357
SUB000921,66.49523715441538
SUB000922,72.8465436954273
SUB000923,67.2669733435404
SUB000924,81.72737738873438
SUB000925,96.8329298353008
SUB000926,76.89373428714548
SUB000927,72.93610828108109
SUB000928,75.60961313692482
SUB000929,72.03684882059002
SUB000930,65.86156094428368
SUB000931,76.15225404009618
SUB000932,74.64110517462395
SUB000933,84.58873322668022
SUB000934,78.55676353552323
SUB000935,73.93792303633721
SUB000936,77.79253480372057
SUB000937,73.59283909193837
SUB000938,74.79681676532724
SUB000939,67.55450474202314
SUB000940,80.43357058507272
SUB000941,70.7120005528407
SUB000942,82.14998792872437
SUB000943,83.27335861979087
SUB000944,84.65098809788988
SUB000945,82.36781117410541
SUB000946,85.08664023423722
SUB000947,85.96614426231658
SUB000948,74.39016873964077
SUB000949,77.72518351919021
SUB000950,78.80679385437573
SUB000951,80.36529948454596
SUB000952,71.59442412567921
SUB000953,71.74410915335493
SUB000954,62.21568804213206
SUB000955,68.61862024284939
SUB000956,71.13049513685188
SUB000957,68.61694494358069
SUB000958,79.88041270499544
SUB000959,83.17683031449043
SUB000960,69.17714480866023
SUB000961,80.96946060048894
SUB000962,82.14371443194682
SUB000963,86.8765499565674
SUB000964,79.90288452682982
SUB000965,80.49371564692741
SUB000966,77.18496940265624
SUB000967,71.61197528410467
SUB000968,76.75812608714611
SUB000969,80.70244832744277
SUB000970,84.706886973735
SUB000971,85.1876496673404
SUB000972,73.3500112202974
SUB000973,71.77128478968714
SUB000974,75.99888067366858
SUB000975,82.33126125797168
SUB000976,80.07292387377124
SUB000977,73.63141487678891
SUB000978,83.63833021877171
SUB000979,87.38988755513202
SUB000980,82.12460702223595
SUB000981,81.69704758620261
SUB000982,75.73613780629864
SUB000983,73.22935388198141
SUB000984,80.39141108980857
SUB000985,86.8231037598332
SUB000986,74.91729462847209
SUB000987,73.25343118665725
SUB000988,71.00330579571717
SUB000989,72.6795371342027
SUB000990,81.01932669682863
SUB000991,79.40007332515465
SUB000992,82.13147582561676
SUB000993,79.942971357211
SUB000994,75.6572376646285
SUB000995,83.05734233120859
SUB000996,80.02359419994761
SUB000997,70.82991611592524
SUB000998,77.72474067050139
