submission_id,avg_sentence_length,readability_score,vocab_richness
SUB000104,11.705316475461794,54.26183353327001,0.42241767389503293
SUB000105,15.131584113726092,48.44998812395781,0.47529425300626416
SUB000106,10.270604424045548,49.88574077912104,0.5285334528334892
SUB000107,14.0580805386276,39.869519164118316,0.3864936089288805
SUB000108,14.834311401482658,54.09615908357133,0.42596854390703537
SUB000109,14.439198748725401,58.9490853743829,0.37366200529576354
SUB000110,11.821076749652653,55.62247431023021,0.4570294590216794
SUB000111,16.464554178043436,58.11780476445399,0.45129943085657953
SUB000112,15.630733085914995,46.912057606135164,0.3534513106411769
SUB000113,13.01859476328788,59.83762499606797,0.4396863983028137
SUB000114,14.156860912007906,53.90071256080882,0.44957513458341175
SUB000115,12.88608548729071,51.32740138570681,0.3950922890465845
SUB000116,19.901660442031414,51.93982378991506,0.35218182294528766
SUB000117,11.669744376512007,51.94761699691158,0.4971815185020569
SUB000118,16.869493134824843,58.096855211562215,0.4404256512098821
SUB000119,17.208954362074287,54.13653350872601,0.37242838303587095
SUB000120,13.419069498669394,50.767492794004525,0.6014776300706587
SUB000121,18.348531640624586,54.6806155547529,0.5782885461942786
SUB000122,16.1188168873876,52.76384709539161,0.5716045313802608
SUB000123,18.330567795755528,59.869975198883765,0.49979746115931445
SUB000124,19.962576694748357,56.122250082613874,0.5910953922322378
SUB000125,17.092967766345247,55.35401321856606,0.6102898258623586
SUB000126,15.771506784069182,57.91268331539964,0.5724906216215869
SUB000127,18.084740546244426,63.959937317059754,0.4508015793089363
SUB000128,18.992024661392787,60.02554470579524,0.5553564852159856
SUB000129,18.47744002154143,65.80376812306922,0.6078545558124198
SUB000130,15.781378043694192,47.478540383285406,0.573198943455129
SUB000131,16.18376019859861,55.14406393694469,0.5032229045881546
SUB000132,15.134946257507076,66.72130582857076,0.5822233692875777
SUB000133,14.621160463146477,65.58014054835644,0.5524211912417442
SUB000134,17.448021720041385,57.618006689967764,0.5367669096355545
SUB000135,17.544540971362707,54.22270532799733,0.5415318993844683
SUB000136,15.85546734957952,49.40235514475676,0.5101407540960156
SUB000137,14.887760059482435,63.62733158674685,0.552162605349814
SUB000138,19.497939114054088,65.52593959745526,0.6393582592130321
SUB000139,18.55577587875574,63.97997636715461,0.5876299487855524
SUB000140,17.603318472146974,54.86933593960178,0.5961833555200092
SUB000141,14.162798263923799,50.784625637580874,0.5148730070423184
SUB000142,17.86619337738165,59.0406463626036,0.5421857975029796
SUB000143,18.126494566786956,48.09855202973147,0.5297114241344067
SUB000144,16.48774961913906,62.26090312425386,0.5334376408164409
SUB000145,16.504731905594998,61.90530319498378,0.6233667386990653
SUB000146,20.16217138273094,65.57170777912573,0.5400880457087864
SUB000147,15.558077298799253,54.066862557737586,0.4686933140884275
SUB000148,15.942927568872609,56.74711551949474,0.6927202048530929
SUB000149,15.882667332982656,56.91069515930624,0.5951871403850642
SUB000150,16.28785320554399,57.32015762645014,0.5403928205161672
SUB000151,22.603053577929135,53.89003017890583,0.521139008024442
SUB000152,19.187507968513668,51.84967909215451,0.6094066302007805
SUB000153,16.206088841003346,66.63193345903147,0.5468512112783515
SUB000154,15.824309050505416,57.26049738801698,0.5731261215537592
SUB000155,16.073183563364502,56.02676881199824,0.5384038056472963
SUB000156,16.94564922699354,53.797859155394384,0.5475330619351417
SUB000157,18.733681841977994,67.37529585733675,0.5322290015672982
SUB000158,13.30701592742264,51.82152970749327,0.5696408101934998
SUB000159,19.418689694816415,61.554947338424526,0.6553662519963241
SUB000160,19.97469818469828,63.23833444086837,0.4790265786812287
SUB000161,15.589039808907337,50.191648397001025,0.5839878316016938
SUB000162,17.39366831870191,63.577606015397,0.6241637891276726
SUB000163,16.61910934236935,56.09013671458304,0.5659524857950596
SUB000164,16.82056158453413,55.07724679388895,0.5060089654538067
SUB000165,16.751760846009134,58.54429584419282,0.6391241801516562
SUB000166,19.06194675967995,63.00223680665212,0.6627473199535174
SUB000167,16.86482197613714,64.49401602931444,0.6136438953073731
SUB000168,17.52582152905495,60.35966961519469,0.5513124646759714
SUB000169,19.012863497853616,56.63074165039775,0.597044189416239
SUB000170,19.254059899915088,59.50819571953318,0.5648476225808725
SUB000171,15.024213916201369,63.65669524230864,0.5999388284200526
SUB000172,17.06948459724234,59.11577243792797,0.5327649120349104
SUB000173,17.63934675651248,63.15951910729436,0.5528175835001703
SUB000174,17.27770606014304,58.65732092670616,0.5910193822001024
SUB000175,20.24397005295281,54.29580674841901,0.6338538174207861
SUB000176,16.590661546746293,58.64282045946968,0.6444260689699365
SUB000177,16.852226647557387,57.337322324880056,0.5814644606112531
SUB000178,18.469856591426918,44.96730500655555,0.6328483770283277
SUB000179,16.889714363862147,53.510047774273254,0.5138147565101657
SUB000180,18.432280517190414,45.69127664707488,0.47104730119301125
SUB000181,15.649873141011213,57.34381754098291,0.37492542096640197
SUB000182,19.69408897663691,47.96178810360319,0.5141379476186354
SUB000183,20.5946229371691,52.76066108517475,0.4284425994810815
SUB000184,15.334651815394034,47.793009049803494,0.4650670728763552
SUB000185,14.524850759035994,50.14470245432496,0.4305403544427062
SUB000186,15.369285433054717,54.0866269920831,0.38436232051243735
SUB000187,15.776566176918687,58.101271710531826,0.467917192790451
SUB000188,15.460127985644059,54.941986294588986,0.5271691632490074
SUB000189,15.39617492118549,57.83432533103092,0.47301783836144556
SUB000190,15.671856071577869,49.48732658245999,0.4301264019415497
SUB000191,13.728188738070864,48.149531152763174,0.43309498860578394
SUB000192,17.88074310567773,56.41913028925536,0.47697161961297
SUB000193,13.622819311277086,59.91528950544743,0.4917298720781628
SUB000194,16.65037366985488,57.79072585667633,0.5439679773134648
SUB000195,15.853068496336913,53.66995669424273,0.5803289934906712
SUB000196,18.536977344200725,49.94728367717407,0.5375358507254301
SUB000197,16.27393564187796,58.80773561412869,0.4227428372102143
SUB000198,13.409257277240728,52.42501450227784,0.5094919427167244
SUB000199,17.965192263328298,57.2315192299086,0.48945915799694156
SUB000200,18.389117795795485,54.948856737688104,0.4257875646484932
SUB000201,15.711363005545198,53.907293794293075,0.45794494319723456
SUB000202,15.448797254401924,56.756705494762265,0.6095736423779031
SUB000203,11.915987271899589,56.45950829988368,0.45888692208811094
SUB000204,15.560451659726652,49.36599601792543,0.49415250799661947
SUB000205,14.377004742351202,59.302580149557,0.480337183921741
SUB000206,13.89453469374208,56.5297209101976,0.4642402492748949
SUB000207,16.2296164864306,52.40246510724106,0.4430171610467046
SUB000208,20.017403860102,53.68415730368317,0.4977348884507475
SUB000209,15.510507630525764,52.53102380372988,0.5124901513488285
SUB000210,14.542303805445687,55.32458367900836,0.4376102618869644
SUB000211,19.3946899926784,53.335495046244496,0.37249413758974437
SUB000212,15.502871769409158,60.82237163743453,0.6035320605850951
SUB000213,14.140426270712279,52.476696362367804,0.5111216812419863
SUB000214,17.79342541474416,64.18258019107147,0.5327821675817972
SUB000215,15.807061889392404,52.593277236776544,0.5668957434524187
SUB000216,18.143172348638373,51.5566539348441,0.43521790651406467
SUB000217,18.231495532784816,57.968832262829324,0.4912412365668008
SUB000218,14.156861218844579,57.66437989648475,0.4547178970724222
SUB000219,17.212857738944933,51.35982055464525,0.5273901746240574
SUB000220,15.195487952349486,49.82016676078274,0.5467205280517592
SUB000221,16.961915746614114,54.62433839316227,0.5099903463155374
SUB000222,15.503245573389373,62.30319724422151,0.4548072323890643
SUB000223,14.998426386842993,54.74765189685669,0.5414458371813585
SUB000224,18.030889328271833,52.99200433922074,0.569183756398307
SUB000225,13.95599540407097,52.618384090232304,0.5005657523107828
SUB000226,14.419759326216868,50.176772046268454,0.5177560838561296
SUB000227,18.732185626492104,53.564797846024554,0.518226999193268
SUB000228,18.037401245275866,58.28155309107886,0.4906724828626234
SUB000229,17.726310997232503,56.21780050748332,0.5398367697225421
SUB000230,16.127247307557823,54.55452734021887,0.5716989426065413
SUB000231,16.415746786151946,47.092023506434245,0.6445331796782462
SUB000232,14.140460845523112,55.79405995144562,0.4805721425166167
SUB000233,19.35409102099754,55.894660039522364,0.650860651553875
SUB000234,15.895631386447533,51.17785370111824,0.4982530284304331
SUB000235,14.393353752407847,53.35779802508358,0.5158693213888
SUB000236,12.521619980999887,55.529654320401356,0.5209418709477757
SUB000237,12.16552053477781,60.09977020378585,0.5416335027811671
SUB000238,16.68375765551291,52.55426429376894,0.5516556419259288
SUB000239,18.029627771973054,52.93592147946403,0.44288833454171517
SUB000240,12.961727183243084,52.210556754526635,0.4047078770807949
SUB000241,16.04490686894396,37.97055026905769,0.3918269039600413
SUB000242,18.386208348762274,62.84424858016716,0.6098897522346853
SUB000243,14.815024083438741,45.5447177707816,0.37632529390110614
SUB000244,14.154940792355932,41.99962399943287,0.4315446712114708
SUB000245,17.274368775044245,55.343940876438026,0.4605085226303307
SUB000246,17.61145061449956,58.33110683052938,0.3866836726463599
SUB000247,16.960366477171917,52.40367985972581,0.4915527858046197
SUB000248,15.655733150025071,47.37448843423114,0.4976784367655442
SUB000249,18.950552854000296,56.117248440836455,0.4244775709168415
SUB000250,17.632891223704767,43.58702570425656,0.40056038632001106
SUB000251,13.820813342754223,48.5017922496081,0.3976546695254747
SUB000252,17.33653613642006,52.17375462658033,0.5278517684786009
SUB000253,16.737808609863663,52.55582757468777,0.5391041412169675
SUB000254,15.629983902986842,51.47685739176051,0.46024866244231344
SUB000255,14.819489917349497,46.12002491991763,0.40174046593450774
SUB000256,10.345681719287892,49.47958146562805,0.5253498606299895
SUB000257,13.897523119959867,49.35637732227145,0.39314211076248096
SUB000258,13.471669590494535,50.85036034443331,0.4947311811203414
SUB000259,17.060132041478116,56.28624544986056,0.42733716021414253
SUB000260,15.891477295185453,44.33248841517082,0.45292140156087096
SUB000261,17.51046550829163,58.82151786276056,0.4819503063860453
SUB000262,15.322669268298739,51.2698229307754,0.5465998028981466
SUB000263,15.250285853582758,47.88674749281152,0.4421744417557352
SUB000264,14.92060629110037,54.18678775681876,0.48969021328613943
SUB000265,15.613619204103909,46.15304237544174,0.4329648423087201
SUB000266,16.115118032312637,50.23005327329618,0.4338095459324943
SUB000267,16.46961672112768,52.110094879071845,0.35599835319779505
SUB000268,15.54851406397166,48.63795141387082,0.4276376591571605
SUB000269,15.20579752086183,46.11369625724276,0.48277056918233013
SUB000270,13.804300780836103,53.025952388524914,0.45589623778743715
SUB000271,12.792891586709615,54.086625466719134,0.47856385543530633
SUB000272,19.352611268186337,46.99198195504465,0.5058794201477201
SUB000273,14.547319394812943,56.27681432360068,0.4523421522147703
SUB000274,18.514495796241405,48.38241053906003,0.47477876073333736
SUB000275,14.279521836409247,47.46494962118081,0.36089572881388554
SUB000276,12.43325459686738,48.77250266715582,0.5020577081880109
SUB000277,12.897939982875455,54.75447328495603,0.5802784389078011
SUB000278,18.66207947831253,53.00215221563398,0.4185042941037711
SUB000279,15.730861588436282,62.01612673864216,0.49506515745140706
SUB000280,13.340625491976303,66.35647970956529,0.4694002441119955
SUB000281,15.204581314089623,60.997167277928426,0.4456464765091696
SUB000282,17.34111029348143,55.136802085590595,0.41540389585092663
SUB000283,11.119594071561636,54.410600695607755,0.43615320283078446
SUB000284,12.436254236047668,52.44825117525771,0.49162895519826416
SUB000285,14.178215455312177,55.45519754543647,0.4095954902769162
SUB000286,15.2416731620857,54.126978906337726,0.45653620413099844
SUB000287,15.314324496734237,56.38060093456954,0.5130133077795542
SUB000288,16.529628503294013,52.3511073964644,0.5315677190588579
SUB000289,15.408250988344465,54.30916703326543,0.44939353377379354
SUB000290,16.483206997079932,52.9781971990522,0.5043392399861104
SUB000291,15.462782107490675,51.724878139623556,0.5397797239401328
SUB000292,16.292473186043367,63.452538172775924,0.4087616012733882
SUB000293,15.027949566492449,44.43897602460856,0.46300986252137344
SUB000294,12.05251520710531,59.542417873471074,0.4940110209215272
SUB000295,19.52017756596055,45.990248050571374,0.43848824884285753
SUB000296,15.001955001397302,53.23787785932343,0.541665445138769
SUB000297,13.61186861133939,60.845348246287266,0.40949055037947696
SUB000298,17.4650532263608,58.298333047349054,0.5272680546664988
SUB000299,14.505384837247266,48.958576815500386,0.4394104874847577
SUB000300,18.01291258132275,61.60252252634369,0.5513982898318566
SUB000301,16.784786762098825,54.159404197183946,0.5732221737832781
SUB000302,12.928548925180326,59.18504923071439,0.6433987409166754
SUB000303,17.515793058540343,53.7728977541866,0.46136266217915034
SUB000304,21.397860393208582,48.46725392936415,0.5485081261841352
SUB000305,15.217585983463248,60.11363963728959,0.5485222912960576
SUB000306,17.71347196446259,57.356014876957076,0.5632019043775947
SUB000307,16.50126742729515,63.62407713602895,0.6045321830351379
SUB000308,15.11785697191711,52.517492698646066,0.6308597880468877
SUB000309,19.551309474356433,59.08575930516377,0.5758390634089532
SUB000310,19.877049613367536,62.904845487447375,0.609560551980115
SUB000311,18.385366289812154,63.03141700984517,0.6368184985061566
SUB000312,17.986379258052782,53.40675404626082,0.5564940258965988
SUB000313,18.30404675633552,62.423699206101276,0.5848476552826027
SUB000314,19.96269818292639,57.95634376725284,0.6133832947819129
SUB000315,15.04895047592435,51.1273034418151,0.6117254113119877
SUB000316,17.352102170746065,57.184814831295405,0.739327200891156
SUB000317,17.878211649284154,57.46346620355828,0.647102700091325
SUB000318,13.677376032082986,57.41442108384399,0.62338121142151
SUB000319,19.64986602103448,52.79131016088879,0.5259744069457359
SUB000320,17.131020657556277,67.5456915459713,0.55465955121052
SUB000321,16.151142585659198,63.830891044186096,0.6402016937797259
SUB000322,19.42144184310755,57.13882546690215,0.5012794313272995
SUB000323,16.20460523547347,64.99495072921229,0.549379243404017
SUB000324,18.15684638051243,59.15647599406295,0.5631373139196613
SUB000325,18.274715401694372,51.879549047783065,0.5429552292567232
SUB000326,17.659895348373745,58.06530894949577,0.6117777058906299
SUB000327,15.930190437606008,57.935180192652254,0.6392195889800142
SUB000328,17.852415940957545,52.57770861986968,0.6410636161827017
SUB000329,17.247532154413026,66.551635710156,0.5121682036025152
SUB000330,15.408746100169516,69.36611324318645,0.6092739551795425
SUB000331,16.479563820246437,54.49002145649757,0.6030668616233327
SUB000332,18.93271082142917,67.07888685682069,0.604856625531374
SUB000333,14.762523481409628,57.16211678287524,0.5230383230256295
SUB000334,18.80212888355303,58.627108632021894,0.5279922874314542
SUB000335,13.857547944717876,61.89561942166999,0.5883761045926119
SUB000336,17.093413169533417,64.2988064569828,0.6493044304174356
SUB000337,14.994426499554386,55.8186139275646,0.5551383804102622
SUB000338,14.440314093757156,57.86147618728242,0.5592469137918519
SUB000339,19.77868657355031,66.55286364855446,0.5379631963898908
SUB000340,14.988548011555933,60.72932272833908,0.5870840021416226
SUB000341,16.93004117103455,61.626949470442206,0.575382761116604
SUB000342,17.722281470717178,58.67385327456102,0.6354126471795191
SUB000343,16.825868158808575,62.515361805585734,0.5817437427808849
SUB000344,17.132407797059756,58.173966445272505,0.500862850870769
SUB000345,18.419995953328012,53.02406522831253,0.5332683945886209
SUB000346,17.095723787639297,66.30459235156074,0.5584409196293572
SUB000347,18.61076782658793,48.58941926294271,0.5520967743768407
SUB000348,15.777756023082311,57.68154833115851,0.625899208264847
SUB000349,17.24992607232795,54.685563250952434,0.718940041335102
SUB000350,17.68519205586942,62.16104073044376,0.6187616943776145
SUB000351,16.244818296004134,62.648751459202636,0.5732599413610004
SUB000352,16.36050162616023,60.56552432509618,0.6025547778824449
SUB000353,16.613689667406366,58.73155780041546,0.6183826742669238
SUB000354,15.318165645864672,66.90051122111691,0.557216174336615
SUB000355,16.29230087275848,64.38566743302326,0.5892065488787713
SUB000356,15.107919732921394,50.16321965993876,0.6331091252333988
SUB000357,19.410627995918816,49.04914890488492,0.5776402413279037
SUB000358,18.880975626268526,64.16355722010906,0.5725712359064953
SUB000359,16.466184459350462,55.487940143921975,0.4840608283894936
SUB000360,17.001316146640658,55.63181410348911,0.6729991221047095
SUB000361,19.749165452330743,62.702138696131854,0.692464095281336
SUB000362,16.51165053516806,65.8217618385228,0.5956426167212667
SUB000363,17.594215386499453,57.30805181630678,0.5131962929158175
SUB000364,19.548649458650424,64.97547212601856,0.6105991433313923
SUB000365,17.32279557705553,58.555922388119946,0.6486199033416338
SUB000366,21.254998148533222,65.08769852251169,0.6465954734013323
SUB000367,19.424893244271832,58.96299826135782,0.6129461912467772
SUB000368,19.874024687709248,64.43279806058592,0.5878354171259137
SUB000369,19.535409009212223,58.513552454656555,0.6475262748142959
SUB000370,19.69416226006761,65.01119638535985,0.6018702042160201
SUB000371,15.407276207052414,56.76839155392297,0.6916848396530262
SUB000372,17.04932335758958,56.541424843075305,0.5301575724747849
SUB000373,19.444883227267173,65.27353163926124,0.725319071513197
SUB000374,17.56425334838886,64.77511675386233,0.6672738685566
SUB000375,16.492700042372334,60.088683653481276,0.6249606202764141
SUB000376,16.241487131720575,57.261787659710464,0.7212151816429553
SUB000377,19.08338027988591,65.73371892322056,0.6294424133103984
SUB000378,18.50580535510655,59.48935526371971,0.7306021132637432
SUB000379,21.75811535604762,53.527276986356036,0.6044769273803533
SUB000380,20.543819564467295,58.80906300809423,0.6884791211259191
SUB000381,18.64121126408747,58.94521015157845,0.7034276661407961
SUB000382,21.419430244352643,58.80616046617245,0.7034477272555429
SUB000383,18.600368999334563,68.2871200660776,0.6222139384637905
SUB000384,21.559518223735132,62.229865586804635,0.5888864709883849
SUB000385,18.654272648003168,64.69332307173171,0.6330208051676985
SUB000386,21.133321879773973,72.59763514318111,0.701393670637297
SUB000387,16.628038707589393,70.22411813645365,0.5999493562018866
SUB000388,21.819378967912233,61.87661846507213,0.6836705058862874
SUB000389,16.086641859104144,66.24812734713545,0.6228374061971156
SUB000390,17.379525889158238,65.96514354751409,0.7754378259543016
SUB000391,15.756965297510144,66.2096785863971,0.5947736875025904
SUB000392,14.853399156084851,66.42180699820983,0.6924163001655836
SUB000393,20.214448961499517,61.06644350002469,0.5438715058414564
SUB000394,16.456789916826416,65.77077338011249,0.6719007770410846
SUB000395,19.757430863426226,60.03185798626477,0.6607350863974637
SUB000396,17.957707595417514,64.70807102618126,0.6364900584181569
SUB000397,19.354681832050908,58.762960847510584,0.6945321124334527
SUB000398,21.45269655332011,66.39957543469673,0.6699351911139387
SUB000399,19.873280103383564,62.3941463883147,0.6546192561651617
SUB000400,22.350387937189325,67.50163853798598,0.6390565056266649
SUB000401,19.294905656069123,62.30598082512814,0.6761751059810844
SUB000402,19.348361136042726,65.82617491773533,0.7152062778767021
SUB000403,17.194116130097306,66.60974893026044,0.6001615931946824
SUB000404,20.410326855962236,59.98548581053938,0.6447999217384901
SUB000405,18.054370907575546,64.38699149566999,0.585100011817848
SUB000406,17.611962635446012,57.27466287177661,0.5889983356715999
SUB000407,17.264349790175597,65.2220421206086,0.6478983097823148
SUB000408,19.05519139190329,60.386573692001846,0.6845581095219497
SUB000409,19.24653319512273,61.94564535708215,0.6641765621934593
SUB000410,18.453025992573895,64.25756953173759,0.7208388741595446
SUB000411,21.380189896552654,57.779890305194215,0.6946195310912384
SUB000412,18.598997094542312,63.19131845030166,0.6489931639029934
SUB000413,15.533479785168254,59.27013143571619,0.6716034601003
SUB000414,16.782931244434224,67.86609830095898,0.7170406644084937
SUB000415,17.05633453423838,65.21002111753205,0.6036751064117619
SUB000416,19.611577948205298,64.24484271738682,0.5807578833486959
SUB000417,18.6926184500274,70.28525025596629,0.6825620672830741
SUB000418,16.829610222417077,65.30852851349596,0.6886239371067912
SUB000419,18.327719043785837,61.55308184493681,0.6458824005486926
SUB000420,15.447013843399995,58.99671413026927,0.6326078160437922
SUB000421,20.463744631205955,56.88540029018545,0.5822336137647647
SUB000422,17.49273171977088,59.238343868465236,0.5324601747730688
SUB000423,16.619473509830357,68.39356221987859,0.688827108618722
SUB000424,16.559362407660068,60.693968644395504,0.5833927244788135
SUB000425,19.325061646567452,58.69763656788133,0.6768608499540387
SUB000426,16.935711785822527,65.50466382258496,0.553902607810622
SUB000427,16.414088584980004,54.64381014571825,0.4874829291018208
SUB000428,16.44939474384567,69.56499719109746,0.6421335229488581
SUB000429,19.01259090836199,62.815563717129706,0.6136906462526437
SUB000430,21.566925603120286,51.980733275969186,0.5952189457384296
SUB000431,18.554490828965047,56.15790626900937,0.4784469564290319
SUB000432,17.83303449919988,55.76322357557665,0.5962608972429786
SUB000433,14.36405772575279,57.79542479791225,0.6119380694167591
SUB000434,16.883441920987106,58.26666078777765,0.5629617876357546
SUB000435,16.16833105092371,57.64483619398715,0.5357376984704961
SUB000436,13.20032902914857,55.38784550730383,0.6001505523873782
SUB000437,16.25844831144545,57.205880891584435,0.6268895517636893
SUB000438,17.31483829383609,49.23543238705024,0.5077855188177974
SUB000439,19.047078842165796,60.2150424884843,0.618136371684984
SUB000440,14.182037813669378,55.42228454059254,0.6098153393049851
SUB000441,14.502219254792134,57.952016093406016,0.6000706564632432
SUB000442,16.591464948173744,70.66325187841872,0.5545686926005046
SUB000443,18.8201551270845,60.63231764346149,0.5439482389062436
SUB000444,15.49758018415011,54.71343103870062,0.6142672195036962
SUB000445,18.491057400625063,65.01724747859865,0.6618745154615621
SUB000446,19.940550414807696,59.48340909223408,0.5697401472895405
SUB000447,14.251962407973476,63.08874634758071,0.6824713190028814
SUB000448,18.175833426246427,49.338793347099966,0.5974004062018086
SUB000449,17.472389781823892,63.977979705154446,0.5828794039497412
SUB000450,16.727832591376444,63.785009171056814,0.5719899045490049
