student_id,avg_grade,grade_std,avg_ai_prob,max_ai_prob,avg_similarity,avg_drift,max_drift,avg_delay,anomaly_count,avg_anomaly_score,avg_composite_risk,max_composite_risk,submission_count,risk_tier
S0010,81.94752894593545,5.368963378977953,0.04599894753544933,0.2394303334325913,0.15962660206971407,0.9212267127426406,1.8721059504071096,9.6,2,0.46441826002376346,0.22082852400718592,0.403979972104904,60,Medium
S0011,59.7953186722033,5.63127910649719,0.16336090591912916,0.401513765732742,0.3154255003997339,0.8241796159793722,1.9128978099529856,17.95,1,0.44309980010061445,0.339358076056919,0.5582845736723197,60,Medium
S0012,78.07056263626751,5.20206812312432,0.11866278422264738,0.4104991906005486,0.2535301236867128,0.6647813044225797,1.9962396863583411,19.283333333333335,2,0.4638968356580652,0.2865080111925574,0.4643388228787802,60,Medium
S0013,71.30938680857187,4.529462687505649,0.07360366671707048,0.3146266334881518,0.19881698002899637,0.9369608438245304,1.9503149086594065,5.533333333333333,0,0.43575068199087963,0.23171095995990215,0.4292269904425673,60,Medium
S0014,72.21542798319697,4.8724698417055565,0.15423752970794757,0.3919215988530656,0.30789621811001827,0.7953516484065319,1.9967697024141,18.05,1,0.4404015802076927,0.33000725920636975,0.5180197892344798,60,Medium
S0015,75.15077519879473,6.4859441395646735,0.19148006353059446,0.3996971778842295,0.30222291580526295,0.9055180904091695,1.9813488706430784,11.966666666666667,0,0.44176977770053055,0.3338376751658692,0.5141145823249406,60,Medium
S0016,78.66299742227679,4.9824837035102725,0.06567613318435414,0.344573750917603,0.17620726903550615,0.3612452275564581,1.4060216893439463,18.233333333333334,6,0.4768191837387306,0.19837929476451202,0.3797984694505552,60,Low
S0017,71.93462472262364,5.152090919898322,0.11954741976780585,0.3374795151526285,0.25323974998921933,0.582662109494365,1.9448752174639503,11.633333333333333,0,0.43795893318055756,0.2472587806699353,0.5008628956445471,60,Medium
S0018,61.79929999497514,4.9801282108413,0.11252507915399503,0.2911600955111268,0.25593505945805844,0.4695799622330813,1.5528486396432728,6.566666666666666,0,0.43701089305407914,0.21356463839932407,0.4274454011218969,60,Medium
S0019,68.04926454554014,5.323851845475444,0.11777177747404448,0.3724305709636908,0.23904610697771134,0.20153948309097794,1.1407970146499764,6.583333333333333,3,0.46513523958958847,0.17579695074668295,0.3450071914850638,60,Low
S0020,65.28281144337953,5.343696455260462,0.18171700423055442,0.4730784493181551,0.3509446266689758,0.7305737658537811,1.9827174951730324,18.45,1,0.44399997956350934,0.34878183218166836,0.5726124304262993,60,Medium
S0021,74.0553445613921,5.426166917257591,0.0754265154268892,0.3324620323339508,0.24326267010450753,0.028367351863221736,0.1472988640385298,8.183333333333334,59,0.5798507615617445,0.14497630372650833,0.3180157173631043,60,Low
S0022,62.768719090358054,5.10117699177352,0.12803324940658087,0.373104701363249,0.3054483698995643,0.07264800394158466,0.2300034084293223,3.433333333333333,11,0.5039421567559349,0.1763887619817629,0.2912650337575043,60,Low
S0023,61.49230622376068,4.4441105546573265,0.23689055997062278,0.6082993817742776,0.37240431708811905,0.5178518795801151,1.6921188915818708,6.2,3,0.45278137971097554,0.3072492649148392,0.4920527313525754,60,Medium
S0024,41.8817210283757,5.065993714984749,0.224488923786453,0.5476135791426233,0.3682580525081051,0.7495835807557352,1.7186032959194768,18.933333333333334,9,0.487903804553133,0.37621236979185874,0.6059152748284977,60,Medium
S0025,48.877049622256344,5.074799666828378,0.23874270953586477,0.6352966961666593,0.36484098226648953,0.3311082563786324,1.4247110429106125,15.266666666666667,6,0.48015690299537045,0.3154370306488644,0.4936158862368388,60,Medium
S0026,64.75645126106623,5.1591665875702795,0.07724593636393018,0.2977335118111138,0.1920102463289715,0.47230776927962437,1.5727242494929206,18.0,2,0.4444462596494666,0.22100245660711237,0.4728196016187083,60,Medium
S0027,74.01418305198567,6.025543179083419,0.13223707272805899,0.4149291862097596,0.2836981200041605,0.25145738902425985,1.002777427038985,15.516666666666667,1,0.46606207712575576,0.2365098197252033,0.3799797630858633,60,Medium
S0028,67.81956966977981,6.04969260372124,0.1468772364013664,0.5523004666826681,0.2681356438927967,0.16873647964363012,0.5806987528743195,2.5166666666666666,1,0.471700065037648,0.1816054219445148,0.3480751568563265,60,Low
S0029,67.01701775877818,5.041969198810801,0.13575397656493807,0.3487174439778024,0.2880426627822105,0.47188568793842195,1.359669609759114,15.866666666666667,0,0.4350952928279249,0.26781197084874514,0.4063668415511187,60,Medium
S0030,72.08834547476512,5.4240769606773425,0.12770445248773138,0.3818676171517958,0.26862615044351973,0.9608178175399339,1.9591333890494813,16.166666666666668,0,0.4372660157532525,0.31970806077343067,0.5755289248607655,60,Medium
S0031,57.95875231507287,5.084257618083752,0.13671468526949399,0.3552012892799663,0.2899859935942531,1.042374002541154,1.986409769591625,14.883333333333333,0,0.4256959541670771,0.3352036025622772,0.5234058968240461,60,Medium
S0032,52.805324948856374,4.940851125999183,0.18407814553414498,0.5761703774293465,0.3571727936486125,0.39512612127942737,1.4932999752171054,3.683333333333333,3,0.4684376779622442,0.2573069745620352,0.4249349171982354,60,Medium
S0033,62.94328059350164,5.778328696345131,0.06706800868027298,0.2224881361550739,0.19646252601170133,0.9584536775600776,1.9539179806806983,9.966666666666667,0,0.43172969262760325,0.24749991524712284,0.4493433759995924,60,Medium
S0034,56.08807684198358,5.109466875447312,0.34650844597065744,0.7271898829135977,0.48579269541901987,0.310921237957385,1.2508384334717324,6.35,17,0.5114032601942534,0.3627273830125125,0.6163123597705598,60,Medium
S0035,76.77217136571898,4.881946504549103,0.16245505242301006,0.410963836906636,0.32819712816281904,0.47219165974351623,1.6094162216322152,11.633333333333333,1,0.4608660943091834,0.2755164306493572,0.6105822434110622,60,Medium
S0036,62.40988643329089,5.232346177077664,0.15707598874881074,0.4528136604337378,0.3059296987094095,0.6576673362380527,1.9987790852604264,9.866666666666667,1,0.4378060483027791,0.2825260078441058,0.5103080324818903,60,Medium
S0037,66.56947516237295,5.183968609256246,0.3373985345485591,0.7413287184609932,0.47230835716404357,0.28841336241178706,1.1920968039372577,21.233333333333334,15,0.5056263344089786,0.4084606879736884,0.6067167142333373,60,High
S0038,41.371787955854955,4.850403320768958,0.12264501107175602,0.3039719125030148,0.2551343356011772,0.42950542409773057,1.446444517072739,20.55,9,0.48347632291450304,0.26460919273621875,0.459433458671897,60,Medium
S0039,76.70900324478632,5.129475602134992,0.20011923960031078,0.4887208787953644,0.35051716129377686,0.7513393362406876,1.9750394158020583,17.266666666666666,0,0.4581108560218346,0.3543094374885133,0.580301451946549,60,Medium
S0040,60.268885372494694,5.188992262123104,0.08466425055220977,0.3775304665817171,0.20413721847548222,0.2136774950317212,0.8083533691348551,3.783333333333333,7,0.48369902934876097,0.14225523030951204,0.2587356781695094,60,Low
S0041,65.25932170643387,5.281953612767577,0.16951732116404924,0.4756933114094213,0.2739931456783123,0.9810084528362276,1.9277091013067251,16.983333333333334,0,0.4355855784396725,0.3441327271401281,0.5579333863861601,60,Medium
S0042,75.54100307595994,5.341532031900845,0.2594259251708107,0.5975660923440815,0.3909976367657525,1.1144095126168596,1.9798009135920709,2.25,3,0.47487351084591367,0.38198580299714224,0.6004993325674108,60,Medium
S0043,73.84214790491761,4.906168054406037,0.16332282543990992,0.4903446260562357,0.3080484503640256,1.0154799007855553,1.9388444994802072,13.733333333333333,0,0.4363606729447964,0.3443380272599083,0.6411706204306185,60,Medium
S0044,71.47650694650274,5.442208309098259,0.10008311427791562,0.3393540984156089,0.22445579524018128,0.8494152638435585,1.989646249655862,16.183333333333334,0,0.4373307999327339,0.2802596071818103,0.5061226467498642,60,Medium
S0045,52.467814751304246,4.695511242250365,0.13573049797080353,0.3825935348849343,0.26218645803984686,0.20407869658817185,0.7759818331687598,5.15,3,0.46996676581514235,0.18770309167109417,0.3156272079219205,60,Low
S0046,65.27551109862176,4.595603950985703,0.3027088582085761,0.6025333598019079,0.4261872716672627,0.7339631992138385,1.6273537012980892,4.783333333333333,3,0.4637362175050427,0.37260658562299137,0.6660945685034814,60,Medium
S0047,72.0049275097084,4.418802691573128,0.06858242203619992,0.2421350770510698,0.21493084006965807,0.9280726496089228,1.9589013546214928,15.7,0,0.42614760837417065,0.27199982476174694,0.4670897040629886,60,Medium
S0048,47.30769687609382,5.53664742274745,0.14329374922289645,0.3697638858071014,0.3010050830615328,0.5973902519411909,1.9236299774812295,8.75,2,0.45213901183070426,0.2635429670148814,0.5566138407971666,60,Medium
S0049,85.16277505506386,4.812375401407411,0.08205018107289676,0.3470111905171885,0.18185001169004353,0.7425285624911581,1.8895459656261344,19.35,4,0.4783104386340587,0.25813704212695443,0.4657237619414963,60,Medium
S0050,68.16760860580733,5.852125912884889,0.1481112391973059,0.3832348821348507,0.28442089734516435,0.6329669266975778,1.972255285389304,11.166666666666666,0,0.4282362677882912,0.273479901383359,0.4525593485658193,60,Medium
S0051,63.761472255062365,4.385124486092285,0.026843435051655054,0.1759262180987543,0.1765236414354326,0.5224621603003448,1.9892079029508711,18.25,1,0.44613307337552893,0.2023344113057645,0.491112900888642,60,Medium
S0052,53.070334218392105,4.502903784209532,0.09142938476839621,0.311199575787955,0.21076264077748758,0.16016951471068056,0.7797012364811078,20.216666666666665,8,0.49412341965175716,0.2030372234849275,0.2943114332400848,60,Medium
S0053,46.80902875630807,4.996392014415268,0.11804713911475577,0.3622398305387458,0.24658611448354462,0.8510870733612995,1.9537348277050997,17.616666666666667,1,0.46128171303951043,0.3005182623033829,0.5007119783128388,60,Medium
S0054,69.91811682933385,5.134027016980711,0.25142931519200856,0.6790672948946223,0.42834488241600327,0.6021682650390593,1.8297171453205452,6.316666666666666,5,0.4661878263408046,0.3421374810643191,0.5549442697239845,60,Medium
S0055,69.05763709385491,4.701341415037625,0.22179434101100692,0.4975190339552065,0.3752051005005919,0.9373367250361713,1.9991726631399445,5.683333333333334,0,0.4452749518872511,0.3504230442950533,0.5900592084476421,60,Medium
S0056,45.00864536037277,4.663779608893292,0.1787717603933077,0.4922230604002716,0.3907135960212909,1.0145943481988615,1.98561592086034,19.816666666666666,5,0.4756588769099419,0.40054646571760827,0.6210243719812081,60,High
S0057,69.71189555880365,5.418625924715842,0.12115169140435623,0.309312293270173,0.24634803475424416,0.26538153926787544,1.0561820702107605,14.983333333333333,0,0.4454204090688077,0.2195726373164911,0.3789941034715282,60,Medium
S0058,72.35831461474915,5.341821920220225,0.13519790866004372,0.3249269627706189,0.24588717481619587,1.0025892692563743,1.9706917168735223,10.65,0,0.42525280734613796,0.2994668057820776,0.4720220426727903,60,Medium
S0059,54.93875419189029,4.842376409585282,0.11098585793890008,0.3972960932229238,0.23919203063993813,0.4560768833203035,1.914678675186062,8.866666666666667,0,0.4401469061347797,0.21389291107764127,0.459159271008607,60,Medium
S0060,47.10640763604592,5.94249453210806,0.22580230592331751,0.4994199679228421,0.34830302000654895,0.6077425347357955,1.949606509032124,11.15,3,0.4680720597271734,0.3229547123600603,0.5372266600011697,60,Medium
S0061,70.11268283055134,6.039856986882305,0.07173274942131935,0.2941684113214898,0.19772493548413345,0.863746856473254,1.9007437315668303,13.483333333333333,1,0.43558497704690624,0.25132758543853145,0.4196951238087394,60,Medium
S0062,60.94523929762781,4.507996039020155,0.06426044268114887,0.3051684678831219,0.19994063375669488,0.12750140152782619,0.5238231396118312,13.55,6,0.4809523732185011,0.15874134914193894,0.3038625887039467,60,Low
S0063,38.368910980264324,3.7453798730699606,0.10984801656648881,0.3123449317906422,0.23198040999967676,0.2231410840120226,0.8891913393403195,4.916666666666667,6,0.493434369235857,0.16822778888072873,0.3151292808577237,60,Low
S0064,63.64209539909988,5.5169603116843655,0.16978269810138907,0.4362200166611042,0.3281984513425375,0.13895828376168456,0.6219956799084811,18.883333333333333,4,0.48486222490753833,0.2654504029575014,0.4289669054939268,60,Medium
S0065,62.45610520240096,5.475296778825243,0.08892990027336602,0.3510476983665843,0.24455083294038424,1.1057959522834246,1.9762300616434347,12.5,0,0.42433323617609486,0.2994812374749304,0.5038065883383749,60,Medium
S0066,54.78213622727391,4.737855040797716,0.055138057948716075,0.2097839175657512,0.16456737919894318,0.8641683670679228,1.9711764803353815,23.083333333333332,1,0.4602147948761547,0.2707787144329854,0.4679252843239497,60,Medium
S0067,59.41097773377946,5.276916768311899,0.10897618621234907,0.3344309826239096,0.2581994130194815,0.48255051261886595,1.7342660236412015,3.1166666666666667,1,0.4453089716953302,0.20416648522607,0.4137481836325494,60,Medium
S0068,69.04503063541289,4.9231783479974816,0.09818763905289174,0.3171912416721857,0.20855441133299119,0.5960348426715615,1.743961128147823,16.35,0,0.4364156369787176,0.24384272290976,0.4198862413643281,60,Medium
S0069,66.09993850654774,5.631402600336331,0.1861275671638758,0.4580026668547919,0.36865419857328763,0.5125149202060694,1.765308027046733,15.033333333333333,0,0.44252389420573507,0.3163474922984983,0.5478791406744119,60,Medium
S0070,56.53179047196732,5.75574665064862,0.07877089901960511,0.2713398227930553,0.20320157979820766,0.4646289491098926,1.827075669804564,2.4166666666666665,0,0.45106184972950214,0.16954610398269582,0.3351775927618412,60,Low
S0071,58.10658404215488,5.602676622760076,0.10270820370404814,0.3278029166775309,0.2302192510177697,0.8695693921759381,1.9990388118060067,7.316666666666666,0,0.43510623708754553,0.2530485775407207,0.487249166311422,60,Medium
S0072,50.4995753664067,4.9240375129440865,0.20841708271783502,0.4759535790631116,0.3467116608841839,0.9829887821936671,1.9873623234825653,16.716666666666665,3,0.46087999577743644,0.38281700649360245,0.6456072446541692,60,Medium
S0073,69.56897284565083,5.471862246189403,0.06380401474980324,0.2296848167542747,0.17212655417782974,0.6694061437628224,1.968978193128205,7.983333333333333,0,0.43765860711995486,0.19514824201976141,0.3738568116556788,60,Low
S0074,68.59013981179656,5.426305049938873,0.059841983851742955,0.2837591306481076,0.1736610618999407,1.041133922075485,1.950605460474894,14.583333333333334,0,0.42937354009715983,0.26478060479154164,0.4818989033736353,60,Medium
S0075,46.78186360489807,5.00425697922075,0.058745446863885074,0.2157426774989304,0.2088885616112908,0.8232625228716942,1.9411819078047083,4.283333333333333,0,0.4653311705364141,0.2120152142645872,0.3997076295671884,60,Medium
S0076,74.43421940075486,5.411705582532772,0.11297271636166205,0.3448425337235098,0.2710973123364131,1.058282435980184,1.995243371522319,21.733333333333334,2,0.45103463548675193,0.3476231009659054,0.5991169125575628,60,Medium
S0077,72.02922098155524,4.5715816060045205,0.09584861782366305,0.4027663629925042,0.2619407390410538,0.9757819750414157,1.9124397739013392,6.85,0,0.43109052201686165,0.2711781695302646,0.5388271021763114,60,Medium
S0078,71.61767059022222,4.420321472948529,0.11008608654074258,0.3344574015426927,0.2652502012791563,1.1214764902269858,1.9761374272079848,1.3166666666666667,1,0.44173445407459794,0.2801406371691467,0.4189916988593827,60,Medium
S0079,62.36699200581795,4.606100240486051,0.12636980519911048,0.4020693864465907,0.28121463271433045,0.7081053686248996,1.9974457965973464,11.1,0,0.4279822345735009,0.27264576659508283,0.4438967374766203,60,Medium
S0080,67.92896925692203,5.458067249993714,0.03789367182229752,0.174962172193565,0.15461924341268268,0.19307197305631146,0.6810996600676622,5.45,3,0.4593282929783366,0.11101014257965838,0.2411138141022083,60,Low
S0081,69.1324472836292,5.02248115745748,0.07125336301030524,0.280756676417464,0.19319149299070826,0.3336486259039758,1.1972662820990678,4.85,1,0.4485291092463844,0.15211393797170972,0.3001366734197412,60,Low
S0082,56.369669376154775,5.65360182594823,0.04897543992927184,0.2195163831432553,0.1918831845026175,0.17556184784424184,0.6332948781162981,17.8,2,0.4672404309594817,0.17202843221089256,0.2887140349812987,60,Low
S0083,56.55108713538389,4.916805722821313,0.17253361120903685,0.4425882254423888,0.3262525885836418,0.4737168315412454,1.8278687065709915,13.983333333333333,0,0.4360567241588632,0.28827837255625693,0.543232518726887,60,Medium
S0084,57.53285446638061,5.630558601865332,0.1299253630069331,0.4573894152984981,0.2768943297676368,0.6450668374524349,1.8019668650181584,10.4,0,0.43544672061314915,0.2624718463854199,0.4433410317048905,60,Medium
S0085,66.32563348714686,5.399696093171972,0.27619896922861914,0.6173582850694461,0.4312966803875937,0.6393514107070521,1.9396282949454644,4.016666666666667,3,0.46856428155282515,0.3500674608246797,0.5814665486242362,60,Medium
S0086,62.767321909065004,5.50286927246944,0.2309944082408914,0.5868750695163534,0.36889970938408884,0.30685027910487317,1.0772245531529483,7.116666666666666,2,0.46090742452540173,0.280112094907199,0.424656306591482,60,Medium
S0087,63.965449246145795,5.372621523382877,0.16487709143655718,0.4059861549714273,0.31133516471352274,0.03257479843330423,0.1348333070577902,10.666666666666666,53,0.5627485542327892,0.21350553329908797,0.3470468365335711,60,Medium
S0088,60.35512613894496,6.057387621811242,0.12932424701878772,0.3357661810803899,0.26967467978919774,0.7458781977153263,1.9798988123624928,10.983333333333333,0,0.4228142541516166,0.2743478876458412,0.4914859356935609,60,Medium
S0089,59.046086487291994,6.358786178082368,0.17040153684289547,0.438971512151165,0.35050037207443646,0.62706129041565,1.9779077736070476,13.583333333333334,0,0.4387139943322838,0.3125197163209469,0.520693466790981,60,Medium
S0090,62.059171689403826,5.165389881646349,0.13768952646368599,0.4061058136211776,0.2839509776954903,0.25256931815481365,1.2579829033132413,17.45,2,0.45717117655806755,0.24641531851005954,0.4107558728049889,60,Medium
S0091,65.0086332165747,4.552242896189594,0.08809719437167662,0.2472233170266712,0.21752458639297115,1.1136991726171828,1.980989113244775,8.05,0,0.4248846010590308,0.2747445328587304,0.44539702519567,60,Medium
S0092,63.64940289849336,5.087013250441845,0.050755948363312875,0.1866583543162684,0.1955220473642639,0.1086942038118321,0.5592120887547647,9.833333333333334,8,0.494526847581371,0.1355840243643204,0.2874396565797466,60,Low
S0093,75.00723415661713,4.853551517490693,0.06751070067865647,0.297948208153462,0.1883300734028903,1.0050251448074057,1.992852330019771,2.1,0,0.45250531160124946,0.22457422830114135,0.3971882528866091,60,Medium
S0094,64.9905583765484,5.4379728631066975,0.14224155445336642,0.4113177330499882,0.28739091774942155,0.6022305506867891,1.9762388942949356,12.6,0,0.43702829147320527,0.27374522652326605,0.5208557271680568,60,Medium
S0095,72.14942724709904,6.171243124765105,0.2006408720375684,0.4097477694382382,0.3405801654826048,0.6865937217931799,1.908068746590747,12.683333333333334,0,0.44409647467118457,0.32567283402737773,0.5670823619648282,60,Medium
S0096,82.5241973952115,5.518206339876821,0.08946915729935691,0.3736667246446102,0.22006500924012773,1.1034899334193273,1.965948031688895,2.283333333333333,2,0.46961489480268076,0.25557838342212197,0.4349401102126997,60,Medium
S0097,90.12978022365026,5.103839658729774,0.10560521632132837,0.4425166940627679,0.2398407903148217,0.3057418378104988,1.3649682368983211,12.65,1,0.4902064679081616,0.2070473838653187,0.3990454052363096,60,Medium
S0098,55.87416065813635,4.8599008087219255,0.11878754265666071,0.3322772443950947,0.2504325523803104,0.14759480368914135,0.704629945684302,6.383333333333334,4,0.4789173170802555,0.17305521181877265,0.3127920245017792,60,Low
S0099,72.56364463125449,6.998428602028294,0.1806214102411225,0.3987714607003501,0.3343001703239024,0.7909567761717412,1.9947733269276495,5.9,2,0.44811572250288406,0.3032824019299112,0.4982034900200483,60,Medium
S0100,59.2270586229981,5.717144702150805,0.10426171334567141,0.3841464688967929,0.24731785714684545,0.5307704276140744,1.9961783698062,4.533333333333333,1,0.4402666621010875,0.20830098030094482,0.4514421503680833,60,Medium
S0101,67.66771607064332,5.794049895181442,0.06554381492937415,0.3375201279925787,0.18919769564729133,0.8053305327457052,1.9082777777625148,16.583333333333332,0,0.43727163814982556,0.2507673681940625,0.4295280668657499,60,Medium
S0102,56.649878118576325,4.830764410394159,0.11038442396389504,0.2987836471853964,0.23954935546098718,1.0130319017184073,1.9754083325761156,19.5,0,0.4325699570777835,0.32224694538664117,0.5676235797288808,60,Medium
S0103,65.44716658765977,5.391774831601798,0.1432245466416616,0.5482483548377827,0.3024410223064696,0.16183963236841015,0.7524787974287781,3.433333333333333,4,0.4716191225102559,0.19317435285800202,0.3947817380610731,60,Low
S0104,61.84857815763537,4.1997545130549,0.16304125268567696,0.4312703476681619,0.3201002605339532,0.6738773940549119,1.751887788342318,13.15,0,0.4294662157554001,0.30385085895783887,0.524593047613837,60,Medium
S0105,63.99254844590574,5.674543286551002,0.14091259441716789,0.4084243415642478,0.2769695773166593,0.1804249217388024,1.1263525578912392,7.816666666666666,2,0.47596801001422345,0.20085870840076087,0.4237601281748397,60,Medium
S0106,50.52799525175057,6.272105245835718,0.19721900402030396,0.4957597877219464,0.32503006664040346,0.8573264426249777,1.9853474282575072,20.333333333333332,2,0.4603782094402998,0.3696729086374239,0.7350848594555148,60,Medium
S0107,64.96234745418944,5.600008797412283,0.06132759197588437,0.2162638905615448,0.18879355160365544,0.5537202475928619,1.84610649720326,12.933333333333334,0,0.4346213089302136,0.20391792961266159,0.3857743933703987,60,Medium
S0108,73.47011078298743,4.6836755006066895,0.09087787613024424,0.3827189976635262,0.23736937266799538,0.8744354634303111,1.917854599363212,10.516666666666667,0,0.43451116137597273,0.2622809454867541,0.4506853057290893,60,Medium
S0109,49.84198717315839,5.295945661433179,0.2747279636856937,0.6429190094502109,0.4199720365650746,0.16372066820159914,0.8452452999199984,14.116666666666667,27,0.522646081970049,0.32303334310818804,0.5353617367799544,60,Medium
S0110,74.98170977549741,4.679061608430001,0.05386768464527346,0.2269400706371702,0.18514550477469272,0.6579494904128018,1.7499525240789435,4.933333333333334,0,0.4493304220313628,0.18369818474797156,0.3376832403153935,60,Low
S0111,55.26919376490882,4.911550927461292,0.1338181658421474,0.3357601790284135,0.268057427980884,0.8287094280608434,1.90600404952614,17.883333333333333,1,0.4411316122286832,0.3122147852172799,0.510594837053333,60,Medium
S0112,79.51991842500352,5.085418334659668,0.15258200911844427,0.3564384507741047,0.249581384496314,0.8214404800959727,1.956139495929027,16.083333333333332,0,0.4517218291302198,0.3061997895805669,0.4782312464624495,60,Medium
S0113,76.19301809504091,5.7279026210433255,0.17853510652564933,0.4735319026995103,0.3305390325996822,0.4463636329564701,1.785183916192419,14.866666666666667,2,0.45377219191869056,0.2924905071950234,0.5569126194651354,60,Medium
S0114,53.27440071980868,5.464563460035472,0.1561553682429707,0.4677023764902566,0.2847114315694748,0.16820114474721018,0.755830330841678,4.65,6,0.480579737502836,0.19621833897310853,0.3838542676882251,60,Low
S0115,40.762000417745185,4.0800056526953075,0.03698818950143247,0.2342550510554054,0.1468206741472443,1.0119226224163516,1.9809695485972183,19.766666666666666,4,0.48343614828607334,0.26298508971553936,0.4269068030163137,60,Medium
S0116,70.90457990922339,5.230435120305295,0.0748404258390488,0.2548315234973195,0.2071244685997617,0.7798745429223356,1.9379221254313903,8.3,0,0.441110894101937,0.22628392142944212,0.4141438013368936,60,Medium
S0117,47.76228985262681,4.881984593103922,0.09593082916129893,0.3083250844505942,0.22243675051092598,0.22075678281315977,1.0042584975785178,18.516666666666666,3,0.4845345913082558,0.20956497042551495,0.3563628613841588,60,Medium
S0118,47.90014607677581,5.351023833147234,0.12409075812205425,0.3613042904011967,0.28790081966787767,0.39729473203048626,1.6285118665548994,18.15,2,0.4654166154413478,0.2625599924645315,0.5196987878576712,60,Medium
S0119,61.24721398880726,4.9027254881180475,0.0906944372619505,0.3275497942997322,0.20082526698376837,0.8506929934137379,1.9156344957764249,10.883333333333333,0,0.43306736854586075,0.24880647687682417,0.5239909986977317,60,Medium
S0120,74.04859498444452,4.7643537950446735,0.0903301878661719,0.388081556518578,0.20085057562377218,0.5363383819241765,1.6177338647448225,21.7,5,0.4652786495130109,0.2513549542939883,0.5129270297721233,60,Medium
S0121,74.07371374680038,5.623849078091171,0.34635045814908116,0.6722726279172323,0.4985318569396304,0.24460536065860192,1.3994326897909133,14.616666666666667,23,0.519524876450656,0.38976121544657655,0.6433223008263134,60,Medium
S0122,82.1740893065382,5.5185707657303285,0.08921161487590455,0.2570134448799482,0.2088144529066298,0.2778024430116404,1.0975853368833135,15.5,2,0.46882287167524506,0.19781844381105856,0.3253389584846413,60,Low
S0123,55.5495711181537,4.7981094619117055,0.10271542214590498,0.3197833712709793,0.26392485951909306,0.532364408625217,1.9970712600717773,13.4,0,0.43225474080542076,0.24435705752635373,0.4780395426126694,60,Medium
S0124,54.893506503534915,6.07561675310456,0.054407537351003475,0.1944611144311754,0.17021769167546114,0.13168115646930365,0.5575311578639974,4.933333333333334,5,0.4862998530848418,0.1148515936575473,0.2189592594375785,60,Low
S0125,81.61820406548159,5.936520138908858,0.18118738698657996,0.431478539905706,0.3404492840784588,0.15804550753147908,0.5584054703935286,7.7,7,0.48703684050105883,0.2338855301132209,0.3889071162196883,60,Medium
S0126,64.64215773058298,6.501801706881012,0.049299847111203034,0.274096237856121,0.1742456667315387,0.9174461522919544,1.9762034194850384,17.133333333333333,0,0.4372164993779373,0.2552136808426894,0.4289178705988141,60,Medium
S0127,66.90627413699059,4.792558530941431,0.11967086102854167,0.3271328278846191,0.2625949323645545,0.08921660241281691,0.377362515845795,5.933333333333334,12,0.49988814311941526,0.16868127476058867,0.2607470937686489,60,Low
S0128,64.16881597598473,5.407993273089415,0.09045662189801261,0.2370632690318261,0.21578573255542963,0.5269038797565966,1.4695383051697428,20.15,0,0.44582827269247266,0.24909216239050797,0.3882070942453534,60,Medium
S0129,66.23069574895871,4.322652409237456,0.06211510075026441,0.2784381074008866,0.21758786471072306,0.4633371766744103,1.5820115658710103,14.95,1,0.43588349093332274,0.21015239859065166,0.3590461957509805,60,Medium
